Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region
C_CND_021101,11/14/2023,Male,1105000,U-Haul CO,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,Sedan,Austin
C_CND_021102,11/14/2023,Male,510000,Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,SUV,Middletown
C_CND_021103,11/14/2023,Male,668500,Rabun Used Car Sales,Ford,Taurus,Overhead Camshaft,Manual,Black,43500,SUV,Aurora
C_CND_021104,11/14/2023,Male,556000,Progressive Shippers Cooperative Association No,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Greenville
C_CND_021105,11/14/2023,Male,555000,Rabun Used Car Sales,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Pasco
C_CND_021106,11/14/2023,Male,808000,Rabun Used Car Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,SUV,Aurora
C_CND_021107,11/14/2023,Male,1035000,Ryder Truck Rental and Leasing,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31500,Hatchback,Scottsdale
C_CND_021108,11/14/2023,Male,2201000,Saab-Belle Dodge,BMW,528i,Overhead Camshaft,Manual,Black,21100,SUV,Austin
C_CND_021109,11/14/2023,Male,13500,Scrivener Performance Engineering,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Middletown
C_CND_021110,11/14/2023,Male,13500,Star Enterprises Inc,Toyota,RAV4,Overhead Camshaft,Manual,Black,85000,Hatchback,Aurora
C_CND_021111,11/15/2023,Male,1667000,U-Haul CO,Hyundai,Accent,Overhead Camshaft,Manual,Black,18701,Hatchback,Austin
C_CND_021112,11/15/2023,Male,2400000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,19001,Sedan,Middletown
C_CND_021113,11/15/2023,Male,13500,C & M Motors Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,41001,Sedan,Aurora
C_CND_021114,11/15/2023,Male,13500,Capitol KIA,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22001,Passenger,Greenville
C_CND_021115,11/15/2023,Female,1400000,Chrysler of Tri-Cities,BMW,528i,Overhead Camshaft,Manual,Pale White,14001,SUV,Pasco
C_CND_021116,11/15/2023,Male,1651000,Race Car Help,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25100,SUV,Austin
C_CND_021117,11/15/2023,Male,1875000,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25500,Sedan,Middletown
C_CND_021118,11/15/2023,Female,13500,Saab-Belle Dodge,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,SUV,Aurora
C_CND_021119,11/15/2023,Male,1797000,Scrivener Performance Engineering,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41700,Sedan,Greenville
C_CND_021120,11/15/2023,Male,1050000,Star Enterprises Inc,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000,SUV,Pasco
C_CND_021121,11/15/2023,Male,1222000,Pars Auto Sales,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,31200,SUV,Greenville
C_CND_021122,11/15/2023,Male,2400000,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Pasco
C_CND_021123,11/15/2023,Male,1180000,Progressive Shippers Cooperative Association No,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,SUV,Janesville
C_CND_021124,11/15/2023,Male,677000,Rabun Used Car Sales,BMW,328i,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale
C_CND_021125,11/15/2023,Female,1235000,Race Car Help,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18500,Hatchback,Austin
C_CND_021126,11/15/2023,Female,780000,Saab-Belle Dodge,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,SUV,Aurora
C_CND_021127,11/15/2023,Female,730000,Rabun Used Car Sales,Volvo,S40,Overhead Camshaft,Manual,Pale White,22000,Sedan,Scottsdale
C_CND_021128,11/15/2023,Female,730000,Race Car Help,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31000,SUV,Austin
C_CND_021129,11/15/2023,Female,752000,Scrivener Performance Engineering,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Greenville
C_CND_021130,11/15/2023,Male,1670000,Saab-Belle Dodge,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Aurora
C_CND_021131,11/15/2023,Male,13500,Race Car Help,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26001,SUV,Greenville
C_CND_021132,11/15/2023,Female,1035000,Tri-State Mack Inc,BMW,323i,Overhead Camshaft,Manual,Pale White,21500,Hatchback,Pasco
C_CND_021133,11/15/2023,Male,870000,U-Haul CO,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,Sedan,Janesville
C_CND_021134,11/15/2023,Female,525000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Scottsdale
C_CND_021135,11/15/2023,Female,13500,Tri-State Mack Inc,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,SUV,Aurora
C_CND_021136,11/16/2023,Female,2765000,Chrysler Plymouth,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41501,SUV,Janesville
C_CND_021137,11/16/2023,Female,730000,Gartner Buick Hyundai Saab,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,SUV,Greenville
C_CND_021138,11/16/2023,Female,2850000,Suburban Ford,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,Passenger,Janesville
C_CND_021139,11/16/2023,Female,1220000,Rabun Used Car Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,SUV,Janesville
C_CND_021140,11/16/2023,Female,525000,Ryder Truck Rental and Leasing,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28000,Passenger,Middletown
C_CND_021141,11/16/2023,Male,431000,Saab-Belle Dodge,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Aurora
C_CND_021142,11/16/2023,Male,13500,Scrivener Performance Engineering,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,SUV,Greenville
C_CND_021143,11/16/2023,Male,13500,Star Enterprises Inc,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,SUV,Pasco
C_CND_021144,11/16/2023,Male,1459000,Capitol KIA,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14900,SUV,Janesville
C_CND_021145,11/16/2023,Male,13500,Chrysler of Tri-Cities,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Passenger,Scottsdale
C_CND_021146,11/17/2023,Male,551000,Rabun Used Car Sales,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,SUV,Austin
C_CND_021147,11/17/2023,Male,495000,Diehl Motor CO Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,22001,Sedan,Middletown
C_CND_021148,11/17/2023,Female,13500,Enterprise Rent A Car,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31001,SUV,Aurora
C_CND_021149,11/17/2023,Male,13500,Chrysler Plymouth,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,SUV,Janesville
C_CND_021150,11/17/2023,Female,3390000,U-Haul CO,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33001,Hatchback,Austin
C_CND_021151,11/17/2023,Male,13500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Middletown
C_CND_021152,11/17/2023,Male,876000,Race Car Help,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,Black,18000,SUV,Austin
C_CND_021153,11/17/2023,Female,520000,Capitol KIA,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,SUV,Greenville
C_CND_021154,11/17/2023,Male,445000,Scrivener Performance Engineering,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Greenville
C_CND_021155,11/17/2023,Male,13500,Star Enterprises Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,SUV,Pasco
C_CND_021156,11/17/2023,Male,600000,Nebo Chevrolet,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,21001,SUV,Middletown
C_CND_021157,11/17/2023,Male,13500,Tri-State Mack Inc,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,Sedan,Scottsdale
C_CND_021158,11/17/2023,Male,1402000,Suburban Ford,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,19200,Sedan,Janesville
C_CND_021159,11/17/2023,Male,13500,Tri-State Mack Inc,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,SUV,Scottsdale
C_CND_021160,11/17/2023,Female,852000,U-Haul CO,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,SUV,Austin
C_CND_021161,11/17/2023,Female,551000,Buddy Storbeck's Diesel Service Inc,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,Passenger,Middletown
C_CND_021162,11/17/2023,Male,1520000,Chrysler Plymouth,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,Hatchback,Austin
C_CND_021163,11/17/2023,Female,628200,Classic Chevy,Volvo,C70,Overhead Camshaft,Manual,Pale White,24200,Hatchback,Middletown
C_CND_021164,11/17/2023,Male,13500,Clay Johnson Auto Sales,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan,Aurora
C_CND_021165,11/17/2023,Female,652500,Diehl Motor CO Inc,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22500,SUV,Greenville
C_CND_021166,11/18/2023,Female,400000,Hatfield Volkswagen,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Pasco
C_CND_021167,11/18/2023,Male,545000,Iceberg Rentals,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,SUV,Janesville
C_CND_021168,11/18/2023,Male,13500,McKinney Dodge Chrysler Jeep,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,SUV,Scottsdale
C_CND_021169,11/18/2023,Female,13500,Motor Vehicle Branch Office,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Sedan,Austin
C_CND_021170,11/18/2023,Female,575000,Nebo Chevrolet,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54001,SUV,Middletown
C_CND_021171,11/18/2023,Female,1180000,New Castle Ford Lincoln Mercury,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22001,SUV,Aurora
C_CND_021172,11/18/2023,Female,910000,Pars Auto Sales,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82001,Passenger,Greenville
C_CND_021173,11/18/2023,Female,1660000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Escort,Overhead Camshaft,Manual,Black,11001,Passenger,Pasco
C_CND_021174,11/18/2023,Male,1300000,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,SUV,Austin
C_CND_021175,11/18/2023,Female,13500,Rabun Used Car Sales,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36001,Hatchback,Scottsdale
C_CND_021176,11/18/2023,Male,1000000,Diehl Motor CO Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21000,SUV,Middletown
C_CND_021177,11/18/2023,Male,385000,Ryder Truck Rental and Leasing,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,Sedan,Middletown
C_CND_021178,11/18/2023,Female,470000,Chrysler of Tri-Cities,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,Passenger,Pasco
C_CND_021179,11/18/2023,Female,461000,Chrysler Plymouth,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Janesville
C_CND_021180,11/18/2023,Male,551000,Classic Chevy,Buick,Regal,Overhead Camshaft,Manual,Pale White,43000,Passenger,Scottsdale
C_CND_021181,11/18/2023,Female,398000,Clay Johnson Auto Sales,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Austin
C_CND_021182,11/18/2023,Male,1900000,Chrysler of Tri-Cities,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,SUV,Greenville
C_CND_021183,11/18/2023,Female,482000,Enterprise Rent A Car,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24001,SUV,Aurora
C_CND_021184,11/18/2023,Male,1040000,Clay Johnson Auto Sales,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49000,SUV,Austin
C_CND_021185,11/18/2023,Female,495000,Hatfield Volkswagen,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19001,Passenger,Pasco
C_CND_021186,11/18/2023,Male,280000,Iceberg Rentals,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,SUV,Janesville
C_CND_021187,11/18/2023,Male,425000,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Scottsdale
C_CND_021188,11/18/2023,Male,537000,Motor Vehicle Branch Office,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,Hatchback,Austin
C_CND_021189,11/18/2023,Male,600000,Nebo Chevrolet,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Middletown
C_CND_021190,11/18/2023,Male,632000,U-Haul CO,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,SUV,Austin
C_CND_021191,11/18/2023,Female,570000,Progressive Shippers Cooperative Association No,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Janesville
C_CND_021192,11/18/2023,Male,13500,Rabun Used Car Sales,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Hatchback,Scottsdale
C_CND_021193,11/18/2023,Male,607500,Progressive Shippers Cooperative Association No,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,SUV,Janesville
C_CND_021194,11/18/2023,Male,575000,Rabun Used Car Sales,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,Sedan,Scottsdale
C_CND_021195,11/18/2023,Male,563000,Race Car Help,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,71000,Passenger,Austin
C_CND_021196,11/18/2023,Male,695000,Ryder Truck Rental and Leasing,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Middletown
C_CND_021197,11/18/2023,Male,990000,Saab-Belle Dodge,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Aurora
C_CND_021198,11/18/2023,Male,715000,Scrivener Performance Engineering,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Sedan,Greenville
C_CND_021199,11/18/2023,Male,1260000,Star Enterprises Inc,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Pasco
C_CND_021200,11/18/2023,Male,13500,Suburban Ford,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,SUV,Janesville
C_CND_021201,11/18/2023,Male,2123500,Tri-State Mack Inc,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11350,Hatchback,Scottsdale
C_CND_021202,11/18/2023,Male,1570000,C & M Motors Inc,Ford,Escort,Overhead Camshaft,Manual,Black,11000,Passenger,Aurora
C_CND_021203,11/18/2023,Male,1462000,Scrivener Performance Engineering,Saturn,SC,Overhead Camshaft,Manual,Pale White,61200,SUV,Greenville
C_CND_021204,11/18/2023,Male,1515000,Chrysler of Tri-Cities,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36500,Hatchback,Pasco
C_CND_021205,11/18/2023,Male,1400000,McKinney Dodge Chrysler Jeep,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,SUV,Austin
C_CND_021206,11/18/2023,Female,1260000,Classic Chevy,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Scottsdale
C_CND_021207,11/18/2023,Male,470000,Progressive Shippers Cooperative Association No,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,SUV,Janesville
C_CND_021208,11/18/2023,Male,1155000,Diehl Motor CO Inc,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20500,SUV,Middletown
C_CND_021209,11/18/2023,Male,1150000,Enterprise Rent A Car,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Aurora
C_CND_021210,11/18/2023,Female,950000,Gartner Buick Hyundai Saab,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,Hatchback,Greenville
C_CND_021211,11/18/2023,Male,875000,Hatfield Volkswagen,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,SUV,Pasco
C_CND_021212,11/18/2023,Male,13500,Race Car Help,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,SUV,Austin
C_CND_021213,11/18/2023,Male,1384000,McKinney Dodge Chrysler Jeep,Volvo,S40,Overhead Camshaft,Manual,Black,36400,Sedan,Scottsdale
C_CND_021214,11/18/2023,Female,291500,Enterprise Rent A Car,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,Hatchback,Pasco
C_CND_021215,11/18/2023,Male,2445000,Gartner Buick Hyundai Saab,Toyota,4Runner,Overhead Camshaft,Manual,Black,25500,Sedan,Janesville
C_CND_021216,11/18/2023,Male,721000,Hatfield Volkswagen,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,SUV,Scottsdale
C_CND_021217,11/18/2023,Male,2450000,Iceberg Rentals,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,Sedan,Austin
C_CND_021218,11/18/2023,Male,1400000,McKinney Dodge Chrysler Jeep,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Middletown
C_CND_021219,11/18/2023,Female,13500,Motor Vehicle Branch Office,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Aurora
C_CND_021220,11/18/2023,Male,13500,Nebo Chevrolet,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Greenville
C_CND_021221,11/18/2023,Male,13500,New Castle Ford Lincoln Mercury,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Pasco
C_CND_021222,11/18/2023,Male,634000,Pars Auto Sales,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20000,Passenger,Janesville
C_CND_021223,11/18/2023,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,Hatchback,Scottsdale
C_CND_021224,11/18/2023,Male,875000,Chrysler of Tri-Cities,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69001,SUV,Austin
C_CND_021225,11/18/2023,Male,569500,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Pale White,31500,SUV,Middletown
C_CND_021226,11/19/2023,Male,1085000,Pars Auto Sales,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26500,SUV,Greenville
C_CND_021227,11/19/2023,Male,386000,Scrivener Performance Engineering,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,SUV,Greenville
C_CND_021228,11/19/2023,Male,425000,Star Enterprises Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Pasco
C_CND_021229,11/19/2023,Male,476000,Suburban Ford,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16001,Hatchback,Janesville
C_CND_021230,11/19/2023,Male,370000,Tri-State Mack Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,SUV,Scottsdale
C_CND_021231,11/19/2023,Male,920000,Iceberg Rentals,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,SUV,Janesville
C_CND_021232,11/19/2023,Male,484000,Progressive Shippers Cooperative Association No,Volvo,S40,Overhead Camshaft,Manual,Black,36001,Sedan,Janesville
C_CND_021233,11/19/2023,Male,413000,Rabun Used Car Sales,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13001,Passenger,Scottsdale
C_CND_021234,11/19/2023,Female,600000,Race Car Help,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28001,Hatchback,Austin
C_CND_021235,11/19/2023,Male,13500,Rabun Used Car Sales,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,SUV,Austin
C_CND_021236,11/19/2023,Male,400000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,SUV,Middletown
C_CND_021237,11/19/2023,Female,1450000,Scrivener Performance Engineering,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Greenville
C_CND_021238,11/19/2023,Male,705000,Star Enterprises Inc,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33001,Hatchback,Pasco
C_CND_021239,11/19/2023,Male,13500,Suburban Ford,Subaru,Forester,Overhead Camshaft,Manual,Pale White,17000,SUV,Janesville
C_CND_021240,11/19/2023,Male,640000,Tri-State Mack Inc,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57001,SUV,Scottsdale
C_CND_021241,11/19/2023,Male,665000,U-Haul CO,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,Sedan,Austin
C_CND_021242,11/19/2023,Male,660000,Buddy Storbeck's Diesel Service Inc,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9001,Passenger,Middletown
C_CND_021243,11/19/2023,Female,13500,C & M Motors Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,34001,SUV,Aurora
C_CND_021244,11/19/2023,Male,460000,New Castle Ford Lincoln Mercury,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,Passenger,Aurora
C_CND_021245,11/19/2023,Male,611000,Pars Auto Sales,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Greenville
C_CND_021246,11/19/2023,Female,456000,Pitre Buick-Pontiac-Gmc of Scottsdale,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24000,SUV,Pasco
C_CND_021247,11/19/2023,Male,495000,Progressive Shippers Cooperative Association No,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,Passenger,Janesville
C_CND_021248,11/19/2023,Male,472500,Rabun Used Car Sales,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39500,Sedan,Scottsdale
C_CND_021249,11/19/2023,Male,421000,Race Car Help,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Hatchback,Austin
C_CND_021250,11/19/2023,Male,480000,Ryder Truck Rental and Leasing,Volvo,C70,Overhead Camshaft,Manual,Black,36000,Hatchback,Middletown
C_CND_021251,11/19/2023,Female,568500,Saab-Belle Dodge,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10500,SUV,Aurora
C_CND_021252,11/19/2023,Male,862500,Enterprise Rent A Car,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,38500,SUV,Middletown
C_CND_021253,11/19/2023,Male,1000000,Star Enterprises Inc,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,SUV,Pasco
C_CND_021254,11/19/2023,Male,731000,Suburban Ford,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Sedan,Janesville
C_CND_021255,11/19/2023,Male,1725000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,44500,SUV,Janesville
C_CND_021256,11/19/2023,Female,687000,U-Haul CO,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49000,SUV,Austin
C_CND_021257,11/19/2023,Male,840000,Progressive Shippers Cooperative Association No,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,SUV,Middletown
C_CND_021258,11/19/2023,Female,13500,Rabun Used Car Sales,Volvo,S80,Overhead Camshaft,Manual,Pale White,25001,Sedan,Scottsdale
